"","X.1","X","ID","DataType","ORIGINAL_TraitID","ORIGINAL_TraitDefinition","TraitValue","TraitUnit","N_TraitValue","ConTaxa","ResTaxa","ConTaxaStage","ResTaxaStage","Con_ForagingMovement","Con_RESDetectionDimensionality","Res_ForagingMovement","Res_CONDetectionDimensionality","CON_MASS_value","RES_MASS_value","ResArenaSize_SI_UNIT","ResDensity_SI_VALUE","ResDensityUnit","ResDensity","ResArenaSize_SI_VALUE","ConTemp","ResTemp","ResReplaceRate","ResReplaceUnit","ResReplace","TraitSIValue","TraitSIUnit","N_TraitID","N_TraitConversion","N_CONVERTED","N_TraitUnit","Original_ErrorValue","Original_ErrorValueUnit","Replicates","ConTaxon","ConStage","ConCommon","Con_MovementDimensionality","Con_Thermy","Res_MovementDimensionality","ResTaxon","ResStage","ResCommon","Res_Thermy","Habitat","LabField","ObservationtimeSI","ObservationtimeSIUnits","ConStarvationTimeSI","ConStarvationTimeSIUnits","ConArenaSiz_VALUE","ConArenaSize_UNIT","ConDensity","ConDensityUnit","ConDensity_SI_VALUE","ConDensityConst","ConSizType","CON_ORIGINAL_value","CON_ORIGINAL_unit","Con_Siz_reference","ResSizType","RES_ORIGINAL_value","RES_ORIGINAL_unit","Res_Siz_reference","Citation","FigureTable","a0","h0","a0_gen","h0_gen","q0_gen","HollingI_AIC","HollingII_AIC","HollingIII_AIC","Poly2_AIC","Poly3_AIC","N","FailHolI","FailHolII","FailHolIII","FailPol2","FailPol3","aI","aII","hII","aIII","hIII","qIII","hIIp","hIIIp","aIp","aIIp","aIIIp","qIIIp","a0_I","a0_II","h0_II","a0_III","h0_III","q0_III","qse","BestAIC","BestAICHolRECAL","BestAICHol","qcil","qciu","qIIIci","best.model.type","BestAIC_sec","BestAICRECAL","best.model.type.recal","CUTCONTEMP","CUTRESTEMP"
"132",1705,1960,40021,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.0249,"individual / (1 individual * 4 hour)",1.73e-06,"Parabroteas sarsi (Daday)","Daphnia middendorffiana ????","Parabroteas sarsi (Daday) [adult]","Daphnia middendorffiana ????","active","sphere","active","sphere",1.33e-05,5.29e-08,"cubic meter",20000,"Individuals per arena",10,5e-04,14,14,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Parabroteas sarsi","adult","calanoid copepod","3D","ectotherm","3D","Daphnia middendorffiana","juvenile","water flea","ectotherm","Freshwater","Laboratory",86400,"seconds",NA,"",0.5,"liter",1,"Individuals per arena","","Yes","length","4.8","mm","original","Length",1.6,"mm","original","Vega M. A. P. 1995. MORPHOLOGY AND DEFENSIVE STRUCTURES IN THE PREDATOR-PREY INTERACTION - AN EXPERIMENTAL-STUDY OF PARABROTEAS-SARSI (COPEPODA CALANOIDA) WITH DIFFERENT CLADOCERAN PREY. Hydrobiologia 299:139-145.","Fig 1e",NA,NA,NA,NA,NA,-289.183457048138,-290.339326535864,NA,-288.63734537429,-286.637628629323,19,NA,NA,1,NA,NA,8.76790592783505e-06,2.80778922189468e-05,1280.11486661734,NA,NA,NA,0.0165555830630824,NA,0.00193446498648276,0.0140118647326976,NA,NA,8.76790592783505e-06,0.971904887365615,1.2423348075823,1.61814112038734,0.478711265322595,1.48228350554704,NA,"HollingII_AIC","HollingII_AIC","HollingII_AIC",NA,NA,NA,"Mechanistic","HollingI_AIC","HollingII_AIC","Mechanistic","(0,15]","(0,15]"
"133",1724,1979,40022,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.8904,"individual / (1 individual * 4 hour)",6.18e-05,"Parabroteas sarsi (Daday)","Daphnia middendorffiana ????","Parabroteas sarsi (Daday) [adult]","Daphnia middendorffiana ????","active","sphere","active","sphere",1.33e-05,4.13e-07,"cubic meter",20000,"Individuals per arena",10,5e-04,14,14,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Parabroteas sarsi","adult","calanoid copepod","3D","ectotherm","3D","Daphnia middendorffiana","adult","water flea","ectotherm","Freshwater","Laboratory",86400,"seconds",NA,"",0.5,"liter",1,"Individuals per arena","","Yes","length","4.8","mm","original","Length",3.5,"mm","original","Vega M. A. P. 1995. MORPHOLOGY AND DEFENSIVE STRUCTURES IN THE PREDATOR-PREY INTERACTION - AN EXPERIMENTAL-STUDY OF PARABROTEAS-SARSI (COPEPODA CALANOIDA) WITH DIFFERENT CLADOCERAN PREY. Hydrobiologia 299:139-145.","Fig 1f",NA,NA,NA,NA,NA,-323.750412040917,-324.888757355183,-323.201399626274,-323.497103198539,-325.809982935344,19,NA,NA,NA,NA,NA,3.48578490523466e-06,1.07834690496384e-05,3002.42713162795,2.46140333350621e-06,4484.54873996064,0.654855038311957,0.0128404657849531,0.0357549737860322,0.00124710156224746,0.00418546488709526,0.752161413492735,0.625463686801052,3.48578490523466e-06,0.0984608940011076,0.429085520457916,1.57235312801645,0.118920206407146,-1.19153288938105,1.31575320295918,"Poly3_AIC","HollingII_AIC","HollingII_AIC",-1.9766513676064,3.28636144423032,0,"Phenomenological","HollingII_AIC","Poly3_AIC","Phenomenological","(0,15]","(0,15]"
"134",1743,1998,40023,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",1.2386,"individual / (1 individual * 1 hour)",0.000344056,"Cyclops abyssorum Sars 1863","Askenasia volvox (Claparde & Lachmann 1859)","Cyclops abyssorum Sars 1863","Askenasia volvox (Claparde & Lachmann 1859)","active","sphere","active","sphere",2.04e-08,3.35e-11,"cubic meter",783500,"Individuals per milliliter",0.7835,3e-05,18,18,NA,"","no",NA,NA,NA,NA,NA,NA,0.5636,"SE",5,"Cyclops abyssorum","Adult","Cyclopoid copepod","3D","ectotherm","3D","Askenasia volvox","","Mixotrophic ciliate","ectotherm","Freshwater","Laboratory",930,"seconds",43200,"seconds",30,"milliliter",0.01,"Individuals per ml","","Yes","metasome length","1.13","mm","original","cell diameter",40,"micrometer","original","Wickham S. A. 1995. CYCLOPS PREDATION ON CILIATES - SPECIES-SPECIFIC DIFFERENCES AND FUNCTIONAL-RESPONSES. Journal of Plankton Research 17:1633-1646.","Fig 1",NA,NA,NA,NA,NA,-78.0656341715216,-77.758019977736,-83.4043076685817,-94.8881454479447,-102.470526930668,7,NA,NA,NA,NA,NA,4.54443888977319e-05,4.40197694760346e-05,0,5.84255578284161e-06,0,0.405727302338214,1,1,0.000188017296281858,0.0145363711271702,0.772922204734125,0.657137282149268,4.54443888977319e-05,0.521437598574275,1.41045202034293,2.01405242024478,0.3922938883663,0.378175185993314,0.84754357053874,"Poly3_AIC","HollingI_AIC","HollingIII_AIC",-1.28935983873927,2.10081444341569,0,"Phenomenological","Poly2_AIC","Poly3_AIC","Phenomenological","(15,25]","(15,25]"
"135",1750,2005,40024,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",3.0262,"individual / (1 individual * 1 hour)",0.000840611,"Cyclops kolensis Lilljeborg 1901","Askenasia volvox (Claparde & Lachmann 1859)","Cyclops kolensis Lilljeborg 1901","Askenasia volvox (Claparde & Lachmann 1859)","active","sphere","active","sphere",3.7e-09,3.35e-11,"cubic meter",781200,"Individuals per milliliter",0.7812,3e-05,18,18,NA,"","no",NA,NA,NA,NA,NA,NA,0.9771,"SE",5,"Cyclops kolensis","Adult","Cyclopoid copepod","3D","ectotherm","3D","Askenasia volvox","","Mixotrophic ciliate","ectotherm","Freshwater","Laboratory",930,"seconds",43200,"seconds",30,"milliliter",0.01,"Individuals per ml","","Yes","metasome length","0.61","mm","original","cell diameter",40,"micrometer","original","Wickham S. A. 1995. CYCLOPS PREDATION ON CILIATES - SPECIES-SPECIFIC DIFFERENCES AND FUNCTIONAL-RESPONSES. Journal of Plankton Research 17:1633-1646.","Fig 1",NA,NA,NA,NA,NA,-85.9929040561694,-84.0186640820614,-82.0359901046232,-84.4758943921463,-102.649592911085,7,NA,NA,NA,NA,NA,9.08751354256765e-05,9.53615380150097e-05,1.67249180252362,8.5872755107918e-05,4.70271305398703,0.0303058060478223,0.774917814674005,0.86077997626922,3.89031783581076e-07,6.85715170139574e-05,0.316732090143679,0.909785541885046,9.08751354256765e-05,0.826926843541897,0.85017561937433,0.605773464568414,0.238756104806047,-1.45332392118871,0.251186872962057,"Poly3_AIC","HollingI_AIC","HollingI_AIC",-0.472067939876292,0.532679551971936,0,"Phenomenological","HollingI_AIC","Poly3_AIC","Phenomenological","(15,25]","(15,25]"
"136",1757,2012,40025,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",1.0209,"individual / (1 individual * 1 hour)",0.000283583,"Cyclops abyssorum Sars 1863","Halteria grandinella (Mull.)","Cyclops abyssorum Sars 1863","Halteria grandinella (Mull.)","active","sphere","active","sphere",2.04e-08,5.58e-12,"cubic meter",5132200,"Individuals per milliliter",5.1322,3e-05,18,18,NA,"","no",NA,NA,NA,NA,NA,NA,0.5074,"SE",5,"Cyclops abyssorum","Adult","Cyclopoid copepod","3D","ectotherm","3D","Halteria grandinella","","oligotrich ciliate","ectotherm","Freshwater","Laboratory",930,"seconds",43200,"seconds",30,"milliliter",0.01,"Individuals per ml","","Yes","metasome length","1.13","mm","original","cell diameter",22,"micrometer","original","Wickham S. A. 1995. CYCLOPS PREDATION ON CILIATES - SPECIES-SPECIFIC DIFFERENCES AND FUNCTIONAL-RESPONSES. Journal of Plankton Research 17:1633-1646.","Fig 2",NA,NA,NA,NA,NA,-130.605386614015,-129.887615406382,-131.550502706854,-130.433180732089,-133.918943853722,11,NA,NA,NA,NA,NA,1.96814554602314e-05,1.80739918919846e-05,0,1.12011844733869e-08,187.926289340363,1.66806231011625,1,0.0944009975474296,5.26318630252913e-05,0.0111004541417369,0.865095887961881,0.23685105377777,1.96814554602314e-05,0.43359931914963,0.505403106411443,0.117941819332383,0.250561418443445,-0.215935096144676,1.3045096078808,"Poly3_AIC","HollingI_AIC","HollingIII_AIC",-0.94095690564535,4.27708152587785,0,"Phenomenological","HollingIII_AIC","Poly3_AIC","Phenomenological","(15,25]","(15,25]"
"137",1768,2023,40026,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",3.948,"individual / (1 individual * 1 hour)",0.001096667,"Cyclops kolensis Lilljeborg 1901","Halteria grandinella (Mull.)","Cyclops kolensis Lilljeborg 1901","Halteria grandinella (Mull.)","active","sphere","active","sphere",3.7e-09,5.58e-12,"cubic meter",9705700,"Individuals per milliliter",9.7057,3e-05,18,18,NA,"","no",NA,NA,NA,NA,NA,NA,0.5242,"SE",5,"Cyclops kolensis","Adult","Cyclopoid copepod","3D","ectotherm","3D","Halteria grandinella","","oligotrich ciliate","ectotherm","Freshwater","Laboratory",930,"seconds",43200,"seconds",30,"milliliter",0.01,"Individuals per ml","","Yes","metasome length","0.61","mm","original","cell diameter",22,"micrometer","original","Wickham S. A. 1995. CYCLOPS PREDATION ON CILIATES - SPECIES-SPECIFIC DIFFERENCES AND FUNCTIONAL-RESPONSES. Journal of Plankton Research 17:1633-1646.","Fig 2",NA,NA,NA,NA,NA,-74.312199790602,-73.57944823115,-71.7419049139584,-72.4573547506707,-71.4791192598568,7,NA,NA,NA,NA,NA,3.42087164587202e-05,4.25761815516235e-05,16.4771786715449,6.87041294137396e-05,0,-0.116601641485087,0.735122460108206,1,0.00213049824109381,0.0225000703358842,0.796812822744756,0.912467383751468,3.42087164587202e-05,1.21083218519071,0.457717378426246,1.58469843358245,0.31140828876256,1.3867170130834,0.996229128733464,"HollingI_AIC","HollingI_AIC","HollingI_AIC",-2.10905989895202,1.87585661598184,0,"Mechanistic","HollingII_AIC","HollingI_AIC","Mechanistic","(15,25]","(15,25]"
"138",1775,2030,40027,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",3.2178,"individual / (1 individual * 1 hour)",0.000893833,"Cyclops abyssorum Sars 1863","Strobilidium velox Faure-Fremiet 1924","Cyclops abyssorum Sars 1863","Strobilidium velox Faure-Fremiet 1924","active","sphere","active","sphere",2.04e-08,6.54e-11,"cubic meter",3154400,"Individuals per milliliter",3.1544,3e-05,18,18,NA,"","no",NA,NA,NA,NA,NA,NA,3.4297,"SE",5,"Cyclops abyssorum","Adult","Cyclopoid copepod","3D","ectotherm","3D","Strobilidium velox","","oligotrich ciliate","ectotherm","Freshwater","Laboratory",930,"seconds",43200,"seconds",30,"milliliter",0.01,"Individuals per ml","","Yes","metasome length","1.13","mm","original","cell diameter",50,"micrometer","original","Wickham S. A. 1995. CYCLOPS PREDATION ON CILIATES - SPECIES-SPECIFIC DIFFERENCES AND FUNCTIONAL-RESPONSES. Journal of Plankton Research 17:1633-1646.","Fig 3",NA,NA,NA,NA,NA,-79.0359357408256,-84.5178699976187,-94.9010122253848,-88.2352306878815,-87.4771008033522,9,NA,NA,NA,NA,NA,0.000299382167695364,0.000355031566172705,3.22327767478115,6.87787905576723e-05,10.4136659129536,0.434959929393078,0.0445683334600728,0.000226381312618254,4.91788571358194e-08,2.97917680682222e-06,0.0703544105372141,0.00925119918440731,0.000299382167695364,2.46820482173334,0.470991504535902,0.278335194794269,1.18095861294256,-1.46830838080496,0.115268558386513,"HollingIII_AIC","HollingIII_AIC","HollingIII_AIC",0.204422812620052,0.665497046166104,0.434959929393078,"Mechanistic","Poly2_AIC","HollingIII_AIC","Mechanistic","(15,25]","(15,25]"
"139",1784,2039,40028,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",17.8969,"individual / (1 individual * 1 hour)",0.004971361,"Cyclops kolensis Lilljeborg 1901","Strobilidium velox Faure-Fremiet 1924","Cyclops kolensis Lilljeborg 1901","Strobilidium velox Faure-Fremiet 1924","active","sphere","active","sphere",3.7e-09,6.54e-11,"cubic meter",2022600,"Individuals per milliliter",2.0226,3e-05,18,18,NA,"","no",NA,NA,NA,NA,NA,NA,5.6512,"SE",5,"Cyclops kolensis","Adult","Cyclopoid copepod","3D","ectotherm","3D","Strobilidium velox","","oligotrich ciliate","ectotherm","Freshwater","Laboratory",930,"seconds",43200,"seconds",30,"milliliter",0.01,"Individuals per ml","","Yes","metasome length","0.61","mm","original","cell diameter",50,"micrometer","original","Wickham S. A. 1995. CYCLOPS PREDATION ON CILIATES - SPECIES-SPECIFIC DIFFERENCES AND FUNCTIONAL-RESPONSES. Journal of Plankton Research 17:1633-1646.","Fig 3",NA,NA,NA,NA,NA,-62.9501642669578,-58.0854407731702,-56.9115872737882,-63.1486982786869,-67.4089347756281,7,NA,NA,NA,NA,NA,4.01783337542349e-05,7.91399074664715e-05,22.7180320720004,0.000676798369079094,0,-0.484389003746028,0.679082895323046,1,0.0194249649354716,0.175319956826925,0.741578883437375,0.688332451427346,4.01783337542349e-05,0.659536861335732,0.339949851261487,0.141801234476762,0.431399236946208,0.871465984731913,1.12252513582945,"Poly3_AIC","HollingI_AIC","HollingI_AIC",-2.72943927540493,1.76066126791287,0,"Phenomenological","Poly2_AIC","Poly3_AIC","Phenomenological","(15,25]","(15,25]"
"140",1791,2046,40029,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.511,"individual / (1 individual * 1 hour)",0.000141944,"Cyclops abyssorum Sars 1863","Stokesia vernalis Wenrich 1929","Cyclops abyssorum Sars 1863","Stokesia vernalis Wenrich 1929","active","sphere","active","sphere",2.04e-08,9.05e-10,"cubic meter",2560800,"Individuals per milliliter",2.5608,3e-05,18,18,NA,"","no",NA,NA,NA,NA,NA,NA,0.3454,"SE",5,"Cyclops abyssorum","Adult","Cyclopoid copepod","3D","ectotherm","3D","Stokesia vernalis","","mixotrophic ciliate","ectotherm","Freshwater","Laboratory",930,"seconds",43200,"seconds",30,"milliliter",0.01,"Individuals per ml","","Yes","metasome length","1.13","mm","original","cell diameter",120,"micrometer","original","Wickham S. A. 1995. CYCLOPS PREDATION ON CILIATES - SPECIES-SPECIFIC DIFFERENCES AND FUNCTIONAL-RESPONSES. Journal of Plankton Research 17:1633-1646.","Fig 4",NA,NA,NA,NA,NA,-106.27119783627,-107.607098524428,-105.616800925572,-105.874603296023,-104.322911170595,10,NA,NA,NA,NA,NA,2.40489009358301e-05,7.25419097715969e-05,199.247074636602,5.40883634756172e-05,221.030633275189,0.100713525370468,0.118225241522954,0.479381771926483,0.0180348488992841,0.137687050508392,0.819012044294011,0.944930228358214,2.40489009358301e-05,1.57478601113439,0.615599723062956,0.564167814623776,1.32869717504617,1.58766304329038,1.40679848129533,"HollingII_AIC","HollingII_AIC","HollingII_AIC",-2.71288343722019,2.91431048796113,0,"Mechanistic","HollingI_AIC","HollingII_AIC","Mechanistic","(15,25]","(15,25]"
"141",1801,2056,40030,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",2.5234,"individual / (1 individual * 1 hour)",0.000700944,"Cyclops kolensis Lilljeborg 1901","Stokesia vernalis Wenrich 1929","Cyclops kolensis Lilljeborg 1901","Stokesia vernalis Wenrich 1929","active","sphere","active","sphere",3.7e-09,9.05e-10,"cubic meter",4810500,"Individuals per milliliter",4.8105,3e-05,18,18,NA,"","no",NA,NA,NA,NA,NA,NA,2.0747,"SE",5,"Cyclops kolensis","Adult","Cyclopoid copepod","3D","ectotherm","3D","Stokesia vernalis","","mixotrophic ciliate","ectotherm","Freshwater","Laboratory",930,"seconds",43200,"seconds",30,"milliliter",0.01,"Individuals per ml","","Yes","metasome length","0.61","mm","original","cell diameter",120,"micrometer","original","Wickham S. A. 1995. CYCLOPS PREDATION ON CILIATES - SPECIES-SPECIFIC DIFFERENCES AND FUNCTIONAL-RESPONSES. Journal of Plankton Research 17:1633-1646.","Fig 4",NA,NA,NA,NA,NA,-61.865927734511,-59.9847190107803,-59.1917099183418,-60.3291530883208,-63.957419703545,6,NA,NA,NA,NA,NA,3.84269936452097e-05,8.12371028364885e-05,80.1303590509951,0.000257226528452494,0,-0.36523422440873,0.353888694998873,1,0.0198694786484097,0.14837953744092,0.711505732551868,0.745845803191412,3.84269936452097e-05,0.326067194288037,0.657859135052946,0.418017973647725,1.23499833151195,1.47053910139948,1.02782564823744,"Poly3_AIC","HollingI_AIC","HollingI_AIC",-2.42088552088361,1.69041707206615,0,"Phenomenological","HollingI_AIC","Poly3_AIC","Phenomenological","(15,25]","(15,25]"
"142",1807,2062,40031,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",1.2462,"individual / (1 individual * 1 hour)",0.000346167,"Cyclops abyssorum Sars 1863","Coleps hirtus (Mull.)","Cyclops abyssorum Sars 1863","Coleps hirtus (Mull.)","active","sphere","active","sphere",2.04e-08,1.13e-10,"cubic meter",5439300,"Individuals per milliliter",5.4393,3e-05,18,18,NA,"","no",NA,NA,NA,NA,NA,NA,0.05284,"SE",5,"Cyclops abyssorum","Adult","Cyclopoid copepod","3D","ectotherm","3D","Coleps hirtus","","prostome ciliate","ectotherm","Freshwater","Laboratory",930,"seconds",43200,"seconds",30,"milliliter",0.01,"Individuals per ml","","Yes","metasome length","1.13","mm","original","cell diameter",60,"micrometer","original","Wickham S. A. 1995. CYCLOPS PREDATION ON CILIATES - SPECIES-SPECIFIC DIFFERENCES AND FUNCTIONAL-RESPONSES. Journal of Plankton Research 17:1633-1646.","Fig 5",NA,NA,NA,NA,NA,-154.045705319648,-151.663982550877,-155.83186686854,-155.170049016813,-154.94462683338,10,NA,NA,NA,NA,NA,2.72873969501491e-06,6.54068404756039e-05,1126.95430107297,0.000221030126288075,0,-0.733879887984009,6.76004725072174e-07,1,0.000260988106546057,0.0139225153511425,0.00171136638273806,0.056015955298565,2.72873969501491e-06,0.639436090447179,0.529970496904026,0.124177629630808,0.841275198383461,0.995107047259808,0.320825892022112,"HollingIII_AIC","HollingIII_AIC","HollingIII_AIC",-1.37553167202823,-0.0922281039397851,-0.733879887984009,"Mechanistic","Poly2_AIC","HollingIII_AIC","Mechanistic","(15,25]","(15,25]"
"143",1817,2072,40032,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",1.1406,"individual / (1 individual * 1 hour)",0.000316833,"Cyclops kolensis Lilljeborg 1901","Coleps hirtus (Mull.)","Cyclops kolensis Lilljeborg 1901","Coleps hirtus (Mull.)","active","sphere","active","sphere",3.7e-09,1.13e-10,"cubic meter",2683200,"Individuals per milliliter",2.6832,3e-05,18,18,NA,"","no",NA,NA,NA,NA,NA,NA,0.0923,"SE",5,"Cyclops kolensis","Adult","Cyclopoid copepod","3D","ectotherm","3D","Coleps hirtus","","prostome ciliate","ectotherm","Freshwater","Laboratory",930,"seconds",43200,"seconds",30,"milliliter",0.01,"Individuals per ml","","Yes","metasome length","0.61","mm","original","cell diameter",60,"micrometer","original","Wickham S. A. 1995. CYCLOPS PREDATION ON CILIATES - SPECIES-SPECIFIC DIFFERENCES AND FUNCTIONAL-RESPONSES. Journal of Plankton Research 17:1633-1646.","Fig 5",NA,NA,NA,NA,NA,-132.366907099087,-126.654700929392,-126.971601402378,-130.695892945455,-128.732473151557,7,NA,NA,NA,NA,NA,2.91279666828731e-07,0.0036422705475633,3233.25435610236,0.000283622237151439,1.83662468371595e-07,-0.974731149225142,1.06701122202481e-06,0.999999878711819,0.0499396022550666,0.720921803310576,0.000108416601559579,8.63935865855119e-07,2.91279666828731e-07,0.163232857940624,0.821324483289215,0.264250859001838,0.20056440906942,0.381839973852038,0.0189995020035998,"HollingI_AIC","HollingI_AIC","HollingI_AIC",-1.01273015323234,-0.936732145217942,-0.974731149225142,"Mechanistic","Poly2_AIC","HollingI_AIC","Mechanistic","(15,25]","(15,25]"
"144",1824,2079,40033,"new","Resource Mass Consumption Rate","The mass of resource consumed by consumers per time",0.0318,"gram (biomass - dry) / (individual * 1 minute)",0.032056452,"Bonasa umbellus (Linnaeus 1766)","Trifolium repens","Bonasa umbellus (Linnaeus 1766) [adult]","Trifolium repens [leaves]","active","surface","sessile","surface",0.55,4.44e-05,"square meter",1,"Individuals per square meter",1,3.24,39,NA,NA,"","yes",NA,NA,NA,NA,NA,NA,NA,"",1,"Bonasa umbellus","adult","ruffed grouse","2D","endotherm","sessile","Trifolium repens","leaves","white clover","ectotherm","Terrestrial","enclosure",NA,"",43200,"seconds",3.24,"square meter",1,"Individuals per arena","","yes","wet mass","550","g","original","dry mass",0.008,"g","original","Hewitt D. G. and R. L. Kirkpatrick. 1996. Forage intake rates of ruffed grouse and potential effects on grouse density. Canadian Journal of Zoology-Revue Canadienne De Zoologie 74:2016-2024.","Fig 1a",NA,NA,NA,NA,NA,-106.939271430203,-110.599516024184,-119.232512821839,-116.462682610153,-115.394989298057,42,NA,NA,NA,NA,NA,9.90891605849548e-06,0.220742601286035,4.4541879162297,0.196668809590035,2.79097938358821,-0.800490923288734,1.28003061524524e-21,0.0217228315892795,0.000715104593292784,0.0102661945269225,2.80818241421701e-05,1.60703528197109e-07,9.90891605849548e-06,1.23236707301381,0.795869610659536,0.659761437168187,0.0657913268768712,1.70694896392524,0.125742699343689,"HollingIII_AIC","HollingIII_AIC","HollingIII_AIC",-1.05197632197611,-0.549005524601356,-0.800490923288734,"Mechanistic","Poly2_AIC","HollingIII_AIC","Mechanistic","(25,40]",NA
